 500  .1871  .0279  .0000  .0000      501  .1832  .0297  .0000  .0000
 502  .1890  .0317  .0000  .0000      503  .1928  .0337  .0000  .0000
 504  .1925  .0358  .0000  .0000      505  .1924  .0377  .0000  .0000
 506  .1956  .0394  .0000  .0000      507  .1977  .0406  .0000  .0000
 508  .1953  .0412  .0000  .0000      509  .1941  .0409  .0000  .0000
 510  .1939  .0399  .0000  .0000      511  .1939  .0387  .0000  .0000
 512  .1913  .0377  .0000  .0000      513  .1900  .0371  .0000  .0000
 514  .1872  .0373  .0000  .0000      515  .1858  .0380  .0000  .0000
 516  .1744  .0392  .0000  .0000      517  .1688  .0405  .0000  .0000
 518  .1725  .0421  .0000  .0000      519  .1743  .0437  .0000  .0000
 520  .1828  .0454  .0000  .0000      521  .1862  .0471  .0000  .0000
 522  .1891  .0488  .0000  .0000      523  .1908  .0506  .0000  .0000
 524  .1922  .0523  .0000  .0000      525  .1873  .0541  .0000  .0000
 526  .1843  .0559  .0000  .0000      527  .1834  .0576  .0000  .0000
 528  .1830  .0594  .0000  .0000      529  .1921  .0611  .0000  .0000
 530  .1959  .0628  .0000  .0000      531  .1952  .0645  .0000  .0000
 532  .1948  .0662  .0000  .0000      533  .1872  .0677  .0000  .0000
 534  .1859  .0691  .0000  .0000      535  .1951  .0703  .0000  .0000
 536  .1941  .0711  .0000  .0000      537  .1861  .0715  .0000  .0000
 538  .1858  .0717  .0000  .0000      539  .1851  .0718  .0000  .0000
 540  .1840  .0721  .0000  .0000      541  .1819  .0727  .0000  .0000
 542  .1847  .0737  .0000  .0000      543  .1875  .0748  .0000  .0000
 544  .1893  .0761  .0000  .0000      545  .1911  .0774  .0000  .0000
 546  .1889  .0787  .0000  .0000      547  .1867  .0801  .0000  .0000
 548  .1875  .0814  .0000  .0000      549  .1883  .0826  .0000  .0000
 550  .1878  .0838  .0000  .0000      551  .1874  .0848  .0000  .0000
 552  .1870  .0858  .0000  .0000      553  .1869  .0867  .0000  .0000
 554  .1889  .0876  .0000  .0000      555  .1896  .0885  .0000  .0000
 556  .1840  .0895  .0000  .0000      557  .1826  .0907  .0000  .0000
 558  .1817  .0921  .0000  .0000      559  .1815  .0939  .0000  .0000
 560  .1823  .0959  .0000  .0000      561  .1824  .0980  .0000  .0000
 562  .1860  .1003  .0000  .0000      563  .1868  .1026  .0000  .0000
 564  .1848  .1049  .0000  .0000      565  .1844  .1072  .0000  .0000
 566  .1844  .1094  .0000  .0060      567  .1844  .1115  .0000  .0141
 568  .1852  .1135  .0000  .0224      569  .1853  .1151  .0000  .0297
 570  .1805  .1164  .0000  .0337      571  .1799  .1173  .0000  .0322
 572  .1884  .1181  .0000  .0274      573  .1894  .1186  .0000  .0215
 574  .1861  .1191  .0000  .0158      575  .1857  .1194  .0000  .0116
 576  .1857  .1195  .0000  .0104      577  .1857  .1193  .0000  .0106
 578  .1822  .1187  .0000  .0105      579  .1823  .1179  .0000  .0082
 580  .1852  .1169  .0000  .0002      581  .1853  .1159  .0000  .0000
 582  .1866  .1147  .0000  .0000      583  .1866  .1136  .0000  .0000
 584  .1861  .1124  .0000  .0000      585  .1859  .1113  .0000  .0026
 586  .1810  .1103  .0000  .1233      587  .1808  .1093  .0000  .2843
 588  .1765  .1086  .0000  .4539      589  .1765  .1082  .0000  .6053
 590  .1761  .1082  .0000  .7000      591  .1766  .1089  .0000  .6971
 592  .1797  .1102  .0000  .6357      593  .1797  .1117  .0000  .5493
 594  .1794  .1134  .0000  .4543      595  .1798  .1152  .0000  .3613
 596  .1818  .1170  .0000  .2779      597  .1810  .1188  .0000  .2019
 598  .1763  .1206  .0000  .1315      599  .1761  .1222  .0000  .0692
 600  .1752  .1236  .0000  .0226      601  .1747  .1247  .0000  .0218
 602  .1729  .1253  .0000  .0172      603  .1737  .1252  .0000  .0111
 604  .1772  .1246  .0000  .0005      605  .1768  .1238  .0000  .0003
 606  .1751  .1227  .0000  .0000      607  .1749  .1215  .0000  .0000
 608  .1742  .1203  .0000  .0000      609  .1734  .1190  .0000  .0000
 610  .1726  .1177  .0000  .0000      611  .1735  .1164  .0000  .0000
 612  .1744  .1150  .0000  .0000      613  .1726  .1136  .0000  .0000
 614  .1709  .1123  .0000  .0000      615  .1693  .1109  .0000  .0000
 616  .1677  .1096  .0000  .0000      617  .1705  .1082  .0000  .0000
 618  .1733  .1068  .0000  .0000      619  .1732  .1054  .0000  .0000
 620  .1731  .1041  .0000  .0000      621  .1717  .1027  .0000  .0000
 622  .1704  .1013  .0000  .0000      623  .1684  .1000  .0000  .0000
 624  .1666  .0986  .0000  .0000      625  .1669  .0972  .0000  .0000
 626  .1671  .0959  .0021  .0009      627  .1689  .0945  .0049  .0021
 628  .1701  .0931  .0078  .0033      629  .1674  .0917  .0103  .0043
 630  .1656  .0904  .0114  .0047      631  .1655  .0890  .0103  .0042
 632  .1654  .0876  .0078  .0031      633  .1654  .0863  .0049  .0018
 634  .1654  .0849  .0021  .0007      635  .1658  .0835  .0000  .0000
 636  .1661  .0822  .0000  .0001      637  .1662  .0808  .0000  .0007
 638  .1663  .0794  .0000  .0014      639  .1643  .0780  .0000  .0017
 640  .1630  .0767  .0000  .0011      641  .1622  .0753  .0000  .0000
 642  .1616  .0739  .0000  .0000      643  .1624  .0726  .0000  .0000
 644  .1629  .0712  .0000  .0000      645  .1619  .0699  .0000  .0111
 646  .1612  .0685  .0000  .0384      647  .1611  .0672  .0000  .0743
 648  .1610  .0659  .0000  .1122      649  .1582  .0647  .0000  .1473
 650  .1564  .0636  .0000  .1728      651  .1585  .0625  .0000  .1813
 652  .1600  .0615  .0000  .1791      653  .1599  .0606  .0000  .1714
 654  .1598  .0597  .0000  .1596      655  .1462  .0589  .0000  .1422
 656  .1371  .0580  .0000  .1169      657  .1377  .0572  .0000  .0874
 658  .1415  .0563  .0000  .0571      659  .1460  .0555  .0000  .0291
 660  .1505  .0547  .0000  .0080      661  .1548  .0538  .0000  .0000
 662  .1581  .0530  .0000  .0000      663  .1584  .0521  .0000  .0000
 664  .1576  .0513  .0000  .0000      665  .1566  .0505  .0000  .0011
 666  .1557  .0496  .0000  .0017      667  .1550  .0488  .0000  .0015
 668  .1543  .0479  .0000  .0011      669  .1537  .0471  .0000  .0005
 670  .1531  .0463  .0000  .0001      671  .1525  .0454  .0000  .0000
 672  .1519  .0446  .0000  .0000      673  .1512  .0437  .0000  .0000
 674  .1506  .0429  .0000  .0000      675  .1500  .0421  .0000  .0000
 676  .1494  .0412  .0000  .0000      677  .1488  .0404  .0000  .0000
 678  .1481  .0396  .0000  .0000      679  .1476  .0387  .0000  .0000
