 4:20	400	0.005602	0.890000
 4:20	401	0.005773	0.890000
 4:20	402	0.006032	0.890000
 4:20	403	0.005802	0.890000
 4:20	404	0.005465	0.890000
 4:20	405	0.005489	0.890000
 4:20	406	0.005527	0.890000
 4:20	407	0.005649	0.890000
 4:20	408	0.005653	0.890000
 4:20	409	0.005922	0.890000
 4:20	410	0.005383	0.890000
 4:20	411	0.005575	0.890000
 4:20	412	0.006062	0.890000
 4:20	413	0.005959	0.890000
 4:20	414	0.005870	0.890000
 4:20	415	0.005834	0.890000
 4:20	416	0.006009	0.890000
 4:20	417	0.005899	0.890000
 4:20	418	0.005632	0.890000
 4:20	419	0.005693	0.890000
 4:20	420	0.005821	0.890000
 4:20	421	0.005983	0.890000
 4:20	422	0.005689	0.890000
 4:20	423	0.005542	0.890000
 4:20	424	0.005853	0.890000
 4:20	425	0.005825	0.890000
 4:20	426	0.005707	0.890000
 4:20	427	0.005494	0.890000
 4:20	428	0.005307	0.890000
 4:20	429	0.005146	0.890000
 4:20	430	0.004383	0.890000
 4:20	431	0.004737	0.890000
 4:20	432	0.005592	0.890000
 4:20	433	0.005663	0.890000
 4:20	434	0.005700	0.890000
 4:20	435	0.005683	0.890000
 4:20	436	0.006117	0.890000
 4:20	437	0.006254	0.890000
 4:20	438	0.005646	0.890000
 4:20	439	0.005673	0.890000
 4:20	440	0.005915	0.890000
 4:20	441	0.006090	0.890000
 4:20	442	0.006536	0.890000
 4:20	443	0.006497	0.890000
 4:20	444	0.006488	0.890000
 4:20	445	0.006344	0.890000
 4:20	446	0.006211	0.890000
 4:20	447	0.006637	0.890000
 4:20	448	0.006774	0.890000
 4:20	449	0.006691	0.890000
 4:20	450	0.006970	0.890000
 4:20	451	0.007101	0.890000
 4:20	452	0.006753	0.890000
 4:20	453	0.006510	0.890000
 4:20	454	0.006561	0.890000
 4:20	455	0.006656	0.890000
 4:20	456	0.006805	0.890000
 4:20	457	0.006901	0.890000
 4:20	458	0.006713	0.890000
 4:20	459	0.006555	0.890000
 4:20	460	0.006656	0.890000
 4:20	461	0.006722	0.890000
 4:20	462	0.006825	0.890000
 4:20	463	0.006802	0.890000
 4:20	464	0.006596	0.890000
 4:20	465	0.006605	0.890000
 4:20	466	0.006522	0.890000
 4:20	467	0.006485	0.890000
 4:20	468	0.006607	0.890000
 4:20	469	0.006569	0.890000
 4:20	470	0.006374	0.890000
 4:20	471	0.006406	0.890000
 4:20	472	0.006657	0.890000
 4:20	473	0.006592	0.890000
 4:20	474	0.006585	0.890000
 4:20	475	0.006603	0.890000
 4:20	476	0.006421	0.890000
 4:20	477	0.006505	0.890000
 4:20	478	0.006552	0.890000
 4:20	479	0.006528	0.890000
 4:20	480	0.006542	0.890000
 4:20	481	0.006542	0.890000
 4:20	482	0.006481	0.890000
 4:20	483	0.006446	0.890000
 4:20	484	0.006325	0.890000
 4:20	485	0.006136	0.890000
 4:20	486	0.005317	0.890000
 4:20	487	0.005440	0.890000
 4:20	488	0.005927	0.890000
 4:20	489	0.006169	0.890000
 4:20	490	0.006130	0.890000
 4:20	491	0.006001	0.890000
 4:20	492	0.006016	0.890000
 4:20	493	0.006099	0.890000
 4:20	494	0.006123	0.890000
 4:20	495	0.006256	0.890000
 4:20	496	0.006234	0.890000
 4:20	497	0.006210	0.890000
 4:20	498	0.006093	0.890000
 4:20	499	0.005943	0.890000
 4:20	500	0.005721	0.890000
 4:20	501	0.005567	0.890000
 4:20	502	0.005704	0.890000
 4:20	503	0.005780	0.890000
 4:20	504	0.005729	0.890000
 4:20	505	0.005689	0.890000
 4:20	506	0.005750	0.890000
 4:20	507	0.005787	0.890000
 4:20	508	0.005703	0.890000
 4:20	509	0.005671	0.889999
 4:20	510	0.005681	0.889999
 4:20	511	0.005700	0.889999
 4:20	512	0.005640	0.889999
 4:20	513	0.005609	0.889999
 4:20	514	0.005520	0.889999
 4:20	515	0.005464	0.889999
 4:20	516	0.005107	0.889999
 4:20	517	0.004919	0.889999
 4:20	518	0.004999	0.889999
 4:20	519	0.005022	0.889999
 4:20	520	0.005236	0.889999
 4:20	521	0.005301	0.889999
 4:20	522	0.005351	0.889999
 4:20	523	0.005365	0.889999
 4:20	524	0.005372	0.889999
 4:20	525	0.005201	0.889999
 4:20	526	0.005085	0.889999
 4:20	527	0.005030	0.889999
 4:20	528	0.004987	0.889999
 4:20	529	0.005203	0.889999
 4:20	530	0.005274	0.889999
 4:20	531	0.005223	0.889999
 4:20	532	0.005180	0.889999
 4:20	533	0.004951	0.889999
 4:20	534	0.004891	0.889999
 4:20	535	0.005110	0.889999
 4:20	536	0.005067	0.889998
 4:20	537	0.004849	0.889998
 4:20	538	0.004834	0.889998
 4:20	539	0.004811	0.889998
 4:20	540	0.004775	0.889998
 4:20	541	0.004708	0.889998
 4:20	542	0.004761	0.889998
 4:20	543	0.004813	0.889998
 4:20	544	0.004835	0.889998
 4:20	545	0.004857	0.889998
 4:20	546	0.004777	0.889998
 4:20	547	0.004697	0.889998
 4:20	548	0.004694	0.889998
 4:20	549	0.004692	0.889998
 4:20	550	0.004658	0.889997
 4:20	551	0.004629	0.889997
 4:20	552	0.004601	0.889997
 4:20	553	0.004581	0.889997
 4:20	554	0.004613	0.889997
 4:20	555	0.004613	0.889997
 4:20	556	0.004459	0.889997
 4:20	557	0.004404	0.889997
 4:20	558	0.004359	0.889997
 4:20	559	0.004325	0.889997
 4:20	560	0.004313	0.889996
 4:20	561	0.004283	0.889996
 4:20	562	0.004331	0.889996
 4:20	563	0.004314	0.889996
 4:20	564	0.004233	0.889996
 4:20	565	0.004189	0.889996
 4:20	566	0.004017	0.889996
 4:20	567	0.003899	0.889996
 4:20	568	0.003822	0.889995
 4:20	569	0.003754	0.889995
 4:20	570	0.003615	0.889995
 4:20	571	0.003598	0.889995
 4:20	572	0.003784	0.889995
 4:20	573	0.003835	0.889995
 4:20	574	0.003802	0.889995
 4:20	575	0.003824	0.889994
 4:20	576	0.003831	0.889994
 4:20	577	0.003828	0.889994
 4:20	578	0.003761	0.889994
 4:20	579	0.003793	0.889994
 4:20	580	0.004013	0.889994
 4:20	581	0.004035	0.889993
 4:20	582	0.004076	0.889993
 4:20	583	0.004086	0.889993
 4:20	584	0.004088	0.889993
 4:20	585	0.004012	0.889993
 4:20	586	0.003307	0.889992
 4:20	587	0.002964	0.889992
 4:20	588	0.002653	0.889992
 4:20	589	0.002482	0.889992
 4:20	590	0.002383	0.889992
 4:20	591	0.002384	0.889991
 4:20	592	0.002473	0.889991
 4:20	593	0.002550	0.889991
 4:20	594	0.002640	0.889991
 4:20	595	0.002752	0.889990
 4:20	596	0.002894	0.889990
 4:20	597	0.003003	0.889990
 4:20	598	0.003061	0.889990
 4:20	599	0.003223	0.889989
 4:20	600	0.003400	0.889989
 4:20	601	0.003380	0.889989
 4:20	602	0.003366	0.889989
 4:20	603	0.003427	0.889988
 4:20	604	0.003654	0.889988
 4:20	605	0.003659	0.889988
 4:20	606	0.003648	0.889988
 4:20	607	0.003654	0.889987
 4:20	608	0.003651	0.889987
 4:20	609	0.003646	0.889987
 4:20	610	0.003641	0.889986
 4:20	611	0.003672	0.889986
 4:20	612	0.003705	0.889986
 4:20	613	0.003680	0.889985
 4:20	614	0.003656	0.889985
 4:20	615	0.003635	0.889985
 4:20	616	0.003613	0.889984
 4:20	617	0.003687	0.889984
 4:20	618	0.003761	0.889984
 4:20	619	0.003773	0.889983
 4:20	620	0.003783	0.889983
 4:20	621	0.003766	0.889982
 4:20	622	0.003752	0.889982
 4:20	623	0.003720	0.889982
 4:20	624	0.003694	0.889981
 4:20	625	0.003715	0.889981
 4:20	626	0.003570	0.889980
 4:20	627	0.003514	0.889980
 4:20	628	0.003470	0.889980
 4:20	629	0.003371	0.889979
 4:20	630	0.003324	0.889979
 4:20	631	0.003358	0.889978
 4:20	632	0.003427	0.889978
 4:20	633	0.003523	0.889977
 4:20	634	0.003645	0.889977
